node,entropy_weighted,unweighted,rank_weighted,rank_unweighted,rank_shift
"Sir_John_Weston,_1st_Baronet",0.24351604,0.26906754,4542,6230,1688
Winston_Churchill_as_painter,0.24350481,0.51542720,4543,2427,-2116
Winston_Churchill_as_writer,0.24350481,0.51542720,4544,2428,-2116
"John_Sankey,_1st_Viscount_Sankey",0.24350277,0.28554002,4545,5716,1171
Anita_Phillips,0.24348143,0.27353082,4546,6092,1546
Definite_description,0.24344499,0.28479640,4547,5734,1187
"William_Fletcher-Vane,_1st_Baron_Inglewood",0.24343036,0.26892492,4548,6235,1687
Electoral_district_of_Warrandyte,0.24342860,0.34840229,4549,4294,-255
Frederick_Hindle_(1877–1953),0.24342720,0.28016523,4550,5872,1322
Sandra_Nori,0.24331503,0.30826781,4551,5133,582
Annastacia_Palaszczuk__Tenure__1,0.24329431,0.43023911,4552,3173,-1379
Annastacia_Palaszczuk__Tenure__2,0.24329431,0.43023911,4553,3174,-1379
Annastacia_Palaszczuk__Tenure__3,0.24329431,0.43023911,4554,3175,-1379
Annastacia_Palaszczuk__Tenure__4,0.24329431,0.43023911,4555,3176,-1379
Annastacia_Palaszczuk__Tenure__5,0.24329431,0.43023911,4556,3177,-1379
Annastacia_Palaszczuk__Tenure__6,0.24329431,0.43023911,4557,3178,-1379
Annastacia_Palaszczuk__Tenure__7,0.24329431,0.43023911,4558,3179,-1379
Annastacia_Palaszczuk__Tenure__8,0.24329431,0.43023911,4559,3180,-1379
Pat_Purcell,0.24327661,0.28767185,4560,5657,1097
"Edward_Douglas-Pennant,_3rd_Baron_Penrhyn",0.24326650,0.27755880,4561,5989,1428
Clement_Kinloch-Cooke,0.24326118,0.29762003,4562,5390,828
,0.24323721,0.61412443,4563,1887,-2676
Ron_Ben-Israel,0.24323182,0.32576457,4564,4726,162
Bachelor's_degree,0.24322134,0.41893810,4565,3306,-1259
Akiko_Yajima,0.24317266,0.27646797,4566,6017,1451
Trevelyan_baronets,0.24316625,0.27133345,4567,6159,1592
"County_Cricket_Ground,_Hove",0.24316212,0.40708443,4568,3464,-1104
Demetri_Dollis,0.24315219,0.33128293,4569,4603,34
"Hawthorn,_Victoria",0.24310662,0.37766034,4570,3833,-737
East_(European_Parliament_constituency),0.24309362,0.31374791,4571,4993,422
Alan_Crosland_Graham,0.24307285,0.28026342,4572,5870,1298
List_of_MPs_elected_in_the_2019_United_Kingdom_general_election,0.24301999,0.81425161,4573,1294,-3279
Thomas_Mallalieu,0.24301899,0.32267794,4574,4794,220
Second_Palaszczuk_Ministry,0.24298125,0.52968033,4575,2331,-2244
Viscount_Addison,0.24297527,0.26814054,4576,6263,1687
Robert_Bourne_(politician),0.24295832,0.27040626,4577,6186,1609
Darren_Chester,0.24294739,0.32275451,4578,4791,213
"Grafton,_New_South_Wales",0.24294663,0.33539081,4579,4518,-61
Eleanor_Acland,0.24293733,0.27537271,4580,6048,1468
Boston_University,0.24293697,0.33249149,4581,4582,1
Regent's_Park,0.24285245,0.37731661,4582,3838,-744
Grenoble,0.24281561,0.29839183,4583,5368,785
Special_Minister_of_State,0.24278108,0.33116668,4584,4607,23
Spencer_Summers,0.24277387,0.29130636,4585,5553,968
John_Spence_(politician),0.24274449,0.26864721,4586,6248,1662
"Sir_William_Bull,_1st_Baronet",0.24271277,0.29103705,4587,5558,971
"Minister_for_Trade,_Tourism_and_Major_Events_(New_South_Wales)",0.24266183,0.33360430,4588,4558,-30
East_Fife_(UK_Parliament_constituency),0.24261354,0.63897096,4589,1780,-2809
Reginald_Craddock,0.24256889,0.27280408,4590,6108,1518
"Bedford_County,_Pennsylvania",0.24249791,0.33191404,4591,4592,1
"Robert_Stewart,_1st_Marquess_of_Londonderry",0.24249148,0.39526803,4592,3607,-985
"Parramatta,_New_South_Wales",0.24248752,0.40445257,4593,3498,-1095
Edward_Hain,0.24248063,0.27246592,4594,6118,1524
William_Sanders_(UK_politician),0.24244925,0.27515849,4595,6057,1462
List_of_counties_in_New_York,0.24243275,0.53154074,4596,2318,-2278
Accipitridae,0.24235626,0.32052444,4597,4845,248
Samuel_Finney,0.24235091,0.30416712,4598,5226,628
Electoral_district_of_Barambah,0.24233080,0.33053353,4599,4620,21
Alfred_Salter,0.24232228,0.29737897,4600,5410,810
Anne_Eckstein,0.24231200,0.28903168,4601,5620,1019
Birmingham_City_Council,0.24230768,0.38225428,4602,3760,-842
File:NH_state_emblem.jpg,0.24225915,0.41037837,4603,3407,-1196
Stansted_Airport,0.24223231,0.93688325,4604,1070,-3534
List_of_business_routes_of_the_Interstate_Highway_System,0.24221831,0.27919043,4605,5909,1304
Kilkenny_county_hurling_team,0.24219482,0.31135351,4606,5059,453
1969_Irish_general_election,0.24219188,0.38326580,4607,3745,-862
Winchester_College,0.24213648,0.35259743,4608,4210,-398
Ethnohistory,0.24212752,0.27954481,4609,5897,1288
Paul_Crittenden,0.24212147,0.29621480,4610,5444,834
"Scott_County,_Arkansas",0.24211094,0.40045020,4611,3543,-1068
Regional_units_of_Greece,0.24211086,0.68292133,4612,1619,-2993
Irish_War_of_Independence,0.24204528,0.36251279,4613,4058,-555
Coventry,0.24204211,0.33693836,4614,4493,-121
Robert_Skelton_(politician),0.24204125,0.37106177,4615,3918,-697
"Easton,_Pennsylvania",0.24203700,0.35423266,4616,4184,-432
Chippenham_(UK_Parliament_constituency),0.24203293,0.31164067,4617,5050,433
Port_Moresby,0.24202552,0.37008343,4618,3932,-686
Baron_Dynevor,0.24202510,0.26686877,4619,6304,1685
George_M._Ll._Davies,0.24200098,0.33741641,4620,4481,-139
List_of_goat_cheeses,0.24199556,0.27952570,4621,5900,1279
Joseph_Hallsworth,0.24197111,0.32514328,4622,4740,118
"Beauregard_Parish,_Louisiana",0.24188410,0.34526481,4623,4353,-270
Robert_Bower_(Conservative_politician),0.24184714,0.27524792,4624,6055,1431
Socialist_Party_(France),0.24184171,0.67661559,4625,1645,-2980
Tony_Johnson_(Australian_politician),0.24183423,0.28003663,4626,5878,1252
List_of_echinodermata_orders,0.24181975,0.27892336,4627,5918,1291
Herbert_William_Looker,0.24180914,0.27813164,4628,5949,1321
"Sir_William_Mount,_1st_Baronet",0.24178231,0.28854526,4629,5627,998
Order_of_the_Indian_Empire,0.24177725,1.10594311,4630,869,-3761
Communes_of_Chile,0.24176962,0.40661201,4631,3469,-1162
Electoral_district_of_Shepparton,0.24172399,0.41387879,4632,3362,-1270
Eel_as_food,0.24172040,0.27851285,4633,5932,1299
400-series_highways_(Ontario),0.24169902,0.27796314,4634,5955,1321
One_Day_International,0.24169200,0.96260600,4635,1044,-3591
Thomas_James_Macnamara,0.24168465,0.28653442,4636,5692,1056
Australian_Labor_Party_(NSW_Branch),0.24166757,0.66391559,4637,1685,-2952
Bedford_School,0.24164987,0.32745044,4638,4689,51
Geoffrey_Hirst,0.24164347,0.28297762,4639,5803,1164
Gwynfor_Evans,0.24163860,0.29833480,4640,5369,729
John_George_Burnett,0.24162168,0.27982382,4641,5884,1243
Wilfred_Fienburgh,0.24157638,0.27737421,4642,5993,1351
Henry_Boothman,0.24155403,0.31645490,4643,4928,285
List_of_felids,0.24154711,0.27791051,4644,5958,1314
Empusa,0.24154711,0.27791051,4645,5963,1318
Polyphonte,0.24154711,0.27791051,4646,5967,1321
The_Goose_Wife_(Inuit),0.24154711,0.27791051,4647,5968,1321
Kingaroy,0.24152510,0.39877982,4648,3560,-1088
Jess_Pugh,0.24147337,0.33923868,4649,4454,-195
Denise_Allen,0.24147213,0.28743440,4650,5662,1012
Benson_&_Hedges_Cup,0.24144614,0.31751434,4651,4910,259
Electoral_district_of_St_Marys,0.24143915,0.27167906,4652,6145,1493
"Toombs_County,_Georgia",0.24140382,0.33006334,4653,4630,-23
"New_Providence,_Iowa",0.24136855,0.29317478,4654,5512,858
Electoral_district_of_Mooloolah,0.24135117,0.31138943,4655,5057,402
Tom_Trewin,0.24133874,0.28743440,4656,5663,1007
"Milton,_Queensland",0.24124824,0.83471974,4657,1248,-3409
David_Berry_(politician),0.24124323,0.30391283,4658,5233,575
Boundary_commissions_(United_Kingdom),0.24122593,0.42813972,4659,3208,-1451
"Grant_Parish,_Louisiana",0.24116129,0.34045492,4660,4430,-230
Reginald_Applin,0.24115270,0.27886059,4661,5921,1260
Nationalist_Party_(Northern_Ireland),0.24114977,0.38649934,4662,3706,-956
Kevin_Conolly,0.24113866,0.35510701,4663,4170,-493
Michael_Knight_(Australian_politician),0.24112337,0.28157980,4664,5840,1176
Minister_for_Sport_and_Recreation_(New_South_Wales),0.24109890,0.28597023,4665,5707,1042
John_Purcell_Dickie,0.24101815,0.28450877,4666,5743,1077
"Douglas_Jay,_Baron_Jay",0.24101308,0.28562254,4667,5713,1046
William_Brown_(trade_unionist),0.24100735,0.28308380,4668,5783,1115
Alexander_Walkden,0.24100617,0.34031591,4669,4433,-236
Master_of_Arts,0.24099793,0.36572458,4670,4001,-669
Helen_Shardey,0.24096225,0.33398238,4671,4553,-118
Bruce_Bishop,0.24086981,0.31761952,4672,4908,236
Jason_Yat-Sen_Li,0.24086177,0.36133399,4673,4086,-587
George_Ward_(Liberal_politician),0.24086001,0.27179185,4674,6141,1467
Arthur_Blenkinsop,0.24079486,0.27689587,4675,6005,1330
Margaret_Ray_(Australian_politician),0.24077912,0.28102368,4676,5853,1177
"St._Helena_Parish,_Louisiana",0.24070993,0.34648613,4677,4331,-346
"St._Mary's_County,_Maryland",0.24066955,0.35081024,4678,4249,-429
Arkansas_Department_of_Parks_and_Tourism,0.24063139,0.35994555,4679,4106,-573
Gatwick_Airport,0.24061807,0.92202628,4680,1100,-3580
Electoral_district_of_Frankston_North,0.24061361,0.30723251,4681,5151,470
"Dalby,_Queensland",0.24060737,0.35030336,4682,4256,-426
"Bedford,_New_Hampshire",0.24055953,0.36282595,4683,4051,-632
Kingdom_of_Ireland,0.24055820,0.50804138,4684,2483,-2201
Bernie_Finn,0.24054875,0.28941456,4685,5611,926
Flour,0.24050817,0.42760848,4686,3214,-1472
Ernest_Everard_Gates,0.24048696,0.28700730,4687,5685,998
Norway_Debate,0.24045215,0.29416258,4688,5485,797
David_Hume,0.24036506,0.35540318,4689,4166,-523
Arthur_Henry_Aylmer_Morton,0.24034617,0.28351674,4690,5771,1081
Pionir_Hall,0.24033774,0.27988027,4691,5881,1190
Kenneth_Younger,0.24033403,0.27993703,4692,5880,1188
Arthur_Denville,0.24032588,0.27005182,4693,6201,1508
Richard_Luce_(surgeon),0.24026509,0.28042773,4694,5866,1172
Frank_Tanti,0.24025867,0.32155382,4695,4818,123
"Sir_George_Renwick,_1st_Baronet",0.24025518,0.27005182,4696,6202,1506
Peter_Kirk_(English_politician),0.24023162,0.28146255,4697,5844,1147
"Decatur_County,_Iowa",0.24017944,0.36840174,4698,3954,-744
Alan_Wood_(Australian_politician),0.24016631,0.28793625,4699,5652,953
Bridgend,0.24015012,0.40854778,4700,3444,-1256
Baron_Trefgarne,0.24008978,0.27035959,4701,6191,1490
John_Hill_(trade_unionist),0.24008765,0.30521960,4702,5201,499
1977_Irish_general_election,0.24008277,0.37808148,4703,3821,-882
Herbert_Samuel,0.24003846,0.32675877,4704,4708,4
"Shepparton,_Victoria",0.24003035,0.31574522,4705,4941,236
Viscount_Caldecote,0.23999329,0.26504759,4706,6374,1668
"Frederick_Montague,_1st_Baron_Amwell",0.23994533,0.30764825,4707,5142,435
Djurgårdens_IF_Fotboll,0.23994319,0.28962402,4708,5596,888
Luton_Town_F.C.,0.23994319,0.28962402,4709,5598,889
Tonbridge_Angels_F.C.,0.23994319,0.28962402,4710,5599,889
Hugh_Murnin,0.23993689,0.30561678,4711,5192,481
Barry_Traynor,0.23989640,0.28195496,4712,5827,1115
George_Gibson_(trade_unionist),0.23988749,0.31395155,4713,4985,272
Commuter_rail,0.23985834,1.34448755,4714,677,-4037
"Frederic_Maugham,_1st_Viscount_Maugham",0.23980892,0.27761593,4715,5986,1271
Huddersfield_Town_A.F.C.,0.23980693,0.28962402,4716,5597,881
President_of_the_Board_of_Control,0.23978426,0.33905087,4717,4457,-260
Mark_Woodnutt,0.23977732,0.26781281,4718,6269,1551
Stanley_Baldwin__Tenure__1,0.23976827,0.36041255,4719,4101,-618
Stanley_Baldwin__Tenure__2,0.23976827,0.36041255,4720,4102,-618
Stanley_Baldwin__Tenure__3,0.23976827,0.36041255,4721,4103,-618
Stanley_Baldwin__Tenure__4,0.23976827,0.36041255,4722,4104,-618
Wells_baronets,0.23973853,0.25958447,4723,6557,1834
Seath_Holswich,0.23971841,0.28370659,4724,5763,1039
Carlow_County_(UK_Parliament_constituency),0.23968937,0.31208886,4725,5038,313
Richard_James_Meller,0.23966998,0.27138133,4726,6156,1430
September_1927_Irish_general_election,0.23965708,0.35831240,4727,4130,-597
"George_Wigg,_Baron_Wigg",0.23964486,0.26707304,4728,6299,1571
"Carbondale,_Pennsylvania",0.23962413,0.30316558,4729,5246,517
"John_Morris,_Baron_Morris_of_Aberavon",0.23960970,0.28731923,4730,5675,945
John_Paton_(British_politician),0.23956663,0.27105094,4731,6169,1438
Éamon_Ó_Cuív,0.23950919,0.35981635,4732,4109,-623
1929_Twickenham_by-election,0.23946627,0.26136288,4733,6485,1752
Thomas_Taylor_(Bolton_politician),0.23945413,0.29138767,4734,5551,817
Percy_Allott,0.23941641,0.26046463,4735,6513,1778
"Montgomery_County,_Pennsylvania",0.23941494,0.34673869,4736,4323,-413
Robin_Walker_(politician),0.23940151,0.32475088,4737,4750,13
Elf,0.23938572,0.30988814,4738,5090,352
Ronw_Moelwyn_Hughes,0.23936403,0.33074672,4739,4615,-124
Bristol_City_Council,0.23934488,0.34254282,4740,4398,-342
"College_Green,_Bristol",0.23934488,0.34254282,4741,4399,-342
GMT,0.23934287,1.31090523,4742,702,-4040
David_Kempton,0.23932020,0.27888814,4743,5920,1177
Glamorgan,0.23927421,0.43535839,4744,3105,-1639
Jill_Hall,0.23927141,0.29175279,4745,5540,795
Turton_baronets,0.23926568,0.27835763,4746,5946,1200
"Stanthorpe,_Queensland",0.23925762,0.38043325,4747,3792,-955
Master's_degree,0.23925489,0.34375370,4748,4376,-372
Harry_Earnshaw_(trade_unionist),0.23925309,0.32377782,4749,4771,22
William_Edward_Robinson,0.23924759,0.31222951,4750,5028,278
Joseph_Arch,0.23923136,0.31437532,4751,4963,212
Jack_Culpin,0.23917367,0.28088246,4752,5858,1106
F._Kingsley_Griffith,0.23915647,0.26500016,4753,6377,1624
"Robert_MacGregor_Mitchell,_Lord_MacGregor_Mitchell",0.23913349,0.27062279,4754,6178,1424
George_Ridley_(Labour_politician),0.23912660,0.27845892,4755,5936,1181
Southern_California,0.23912402,0.40920646,4756,3431,-1325
"Clinton_County,_Iowa",0.23912388,0.34855025,4757,4291,-466
Murray_Sueter,0.23911727,0.27170931,4758,6144,1386
Undead_(Dungeons_&_Dragons),0.23909913,0.34186577,4759,4405,-354
Slovenia,0.23907633,0.81912187,4760,1284,-3476
Alfred_Knox,0.23903426,0.27000596,4761,6204,1443
James_Hindle_Hudson,0.23902290,0.27727837,4762,5998,1236
"Hooksett,_New_Hampshire",0.23901298,0.35526721,4763,4167,-596
Philip_Richardson,0.23900812,0.26650913,4764,6319,1555
Kevin_Moss,0.23900763,0.27636808,4765,6018,1253
PBS,0.23899851,0.37477173,4766,3872,-894
"Lawrence_Lumley,_11th_Earl_of_Scarbrough",0.23896411,0.39657264,4767,3591,-1176
Haydn_Davies_(politician),0.23894478,0.26872376,4768,6246,1478
Lord_Lieutenant_of_Merionethshire,0.23887186,0.27409652,4769,6082,1313
"William_Davison,_1st_Baron_Broughshane",0.23884375,0.28014303,4770,5873,1103
William_Carter_(London_politician),0.23880993,0.26872376,4771,6247,1476
Arthur_Strauss,0.23880670,0.28974299,4772,5590,818
William_James,0.23879182,0.33394069,4773,4554,-219
Cynthia_Lui,0.23876932,0.47722227,4774,2728,-2046
COVID-19_pandemic,0.23872140,0.40574919,4775,3485,-1290
"Booneville,_Arkansas",0.23871679,0.54833291,4776,2234,-2542
Godfrey_Dalrymple-White,0.23868778,0.29383198,4777,5494,717
KD_Ilirija,0.23866844,0.28949298,4778,5605,827
KK_Cibona,0.23866844,0.28949298,4779,5606,827
KK_Koper_Primorska,0.23866844,0.28949298,4780,5607,827
KK_Union_Olimpija,0.23866844,0.28949298,4781,5608,827
"Rodney_Elton,_2nd_Baron_Elton",0.23866545,0.26591735,4782,6351,1569
"Wilkes-Barre,_Pennsylvania",0.23866087,0.38259157,4783,3757,-1026
Secretary_of_State_for_Education,0.23863483,0.32110143,4784,4832,48
City_of_Liverpool_(New_South_Wales),0.23863434,0.34800549,4785,4301,-484
Thomas_Worrall_Casey,0.23863192,0.28128400,4786,5848,1062
Modernism,0.23862850,0.39477948,4787,3612,-1175
Minister_for_Energy_(New_South_Wales),0.23857469,0.42214863,4788,3269,-1519
"Franklin_Parish,_Louisiana",0.23854495,0.35315806,4789,4200,-589
"Lyon_County,_Iowa",0.23851722,0.32792691,4790,4681,-109
"Mecklenburg_County,_North_Carolina",0.23845616,0.34669746,4791,4324,-467
Anthony_Crossley,0.23842131,0.28155233,4792,5841,1049
Nick_Staikos,0.23841311,0.45923436,4793,2875,-1918
Ginásio_do_Ibirapuera,0.23840974,0.27678005,4794,6009,1215
"Calhoun_County,_Arkansas",0.23840353,0.37902038,4795,3811,-984
Europeans_cricket_team,0.23838833,0.28813083,4796,5644,848
Robert_Gibson_(UK_politician),0.23837728,0.27894070,4797,5916,1119
Brighton,0.23837491,0.31814291,4798,4892,94
"William_Westwood,_2nd_Baron_Westwood",0.23836921,0.36971064,4799,3938,-861
Derby_(UK_Parliament_constituency),0.23833373,0.27795226,4800,5957,1157
"Erie,_Pennsylvania",0.23832873,0.59795853,4801,1970,-2831
Electoral_district_of_Clarinda,0.23826989,0.36126120,4802,4088,-714
Adam_Kempton,0.23824780,0.27156671,4803,6150,1347
South_Hiendley,0.23824572,0.35830192,4804,4131,-673
Michael_Johnsen,0.23823080,0.28738674,4805,5674,869
Adrian_Tantari,0.23821377,0.36172791,4806,4074,-732
Charles_Hider,0.23820130,0.27248774,4807,6117,1310
Electoral_district_of_Clarence,0.23817479,0.38881553,4808,3672,-1136
Ion_Hamilton_Benn,0.23816542,0.27491726,4809,6062,1253
Victor_Cazalet,0.23816502,0.28224402,4810,5820,1010
"St._Bernard_Parish,_Louisiana",0.23815277,0.36216550,4811,4065,-746
Ernest_Makins,0.23815204,0.25089355,4812,6875,2063
"Bow,_London",0.23815006,0.30494951,4813,5210,397
Larry_Anthony,0.23812178,0.27116032,4814,6164,1350
Gurney_Braithwaite,0.23809129,0.26850396,4815,6250,1435
Johnson_&_Wales_University,0.23807822,0.29139774,4816,5550,734
MacGregor_Ward,0.23806895,0.37284259,4817,3899,-918
"Garrett_County,_Maryland",0.23806408,0.32884821,4818,4668,-150
Sugarcane,0.23806061,0.32532606,4819,4736,-83
Anthony_Cianflone,0.23806059,0.34759750,4820,4307,-513
Andrew_Scheer,0.23806015,0.30276932,4821,5261,440
Charles_Blunt,0.23800021,0.27116032,4822,6163,1341
James_Martin_(Queensland_politician),0.23794811,0.30928877,4823,5105,282
Lord_Claud_Hamilton_(1843–1925),0.23789997,0.26320691,4824,6420,1596
Le_Mans_Sarthe_Basket,0.23789245,0.28802189,4825,5649,824
Levallois_Metropolitans,0.23789245,0.28802189,4826,5650,824
SIG_Basket,0.23789245,0.28802189,4827,5651,824
Mercedes-Benz_Arena_(Berlin),0.23786632,0.29954460,4828,5324,496
Ivor_Philipps,0.23785215,0.27427555,4829,6076,1247
Nova_(American_TV_program),0.23784659,0.30337260,4830,5241,411
Mark_Hewitson,0.23782800,0.28005898,4831,5876,1045
Charles_Baillie-Hamilton_(Conservative_politician),0.23782571,0.28563763,4832,5711,879
Fulham,0.23781658,0.39584400,4833,3600,-1233
Portland_Trail_Blazers,0.23781469,0.28718463,4834,5678,844
Raptors_905,0.23781469,0.28718463,4835,5679,844
New_York_State_Legislature,0.23781144,0.65477887,4836,1716,-3120
"Charles_Vane-Tempest-Stewart,_6th_Marquess_of_Londonderry",0.23779847,0.28788422,4837,5653,816
Phil_Honeywood,0.23779749,0.28846190,4838,5631,793
Lord's,0.23778267,0.52501792,4839,2359,-2480
1918_Irish_general_election,0.23777736,0.34866092,4840,4288,-552
Adam_McKinlay,0.23776044,0.27970576,4841,5890,1049
Jim_Madden,0.23774318,0.37398688,4842,3879,-963
Electoral_district_of_Cleveland,0.23767000,0.32601053,4843,4719,-124
Order_of_the_Thistle,0.23764788,0.49641000,4844,2579,-2265
"Mary_Cavendish,_Duchess_of_Devonshire",0.23764402,0.30640695,4845,5168,323
Štark_Arena,0.23764191,0.31797386,4846,4898,52
Rob_Jolly,0.23761844,0.29049320,4847,5569,722
"Violet_Bathurst,_Lady_Apsley",0.23761678,0.27180404,4848,6138,1290
Andalusia,0.23760271,0.34377845,4849,4375,-474
Newman_Ministry,0.23760126,0.47283356,4850,2760,-2090
"Ringgold_County,_Iowa",0.23758644,0.36229092,4851,4063,-788
Timothy_Kitson,0.23756717,0.26650300,4852,6334,1482
Stephen_Hawking,0.23755779,0.72325648,4853,1509,-3344
"Osceola,_Arkansas",0.23753996,0.49168487,4854,2606,-2248
Bob_Edwards_(politician),0.23750536,0.27368401,4855,6089,1234
Liverpool_City_Council,0.23750532,0.40406244,4856,3501,-1355
Alexander_Browne,0.23750321,0.26959463,4857,6222,1365
Harold_Glanville_(junior),0.23749682,0.30873984,4858,5122,264
"Miles,_Queensland",0.23749581,0.35554699,4859,4163,-696
Jakie_Astor,0.23746942,0.28965131,4860,5595,735
Belgravia,0.23743981,0.43206428,4861,3155,-1706
John_Eric_Loverseed,0.23743291,0.25645092,4862,6667,1805
Robert_Lacey_Everett,0.23742396,0.29064440,4863,5567,704
Andrew_Ziolkowski,0.23742015,0.26678922,4864,6307,1443
"Albert_Oram,_Baron_Oram",0.23726870,0.28616527,4865,5702,837
The_Wrekin_(UK_Parliament_constituency),0.23717745,0.35920497,4866,4116,-750
Mark_Stoneman,0.23717696,0.26612059,4867,6347,1480
Neil_Cole_(politician),0.23713055,0.28448925,4868,5744,876
Baron_Woodbridge,0.23712600,0.25739386,4869,6627,1758
Churchman_baronets,0.23712600,0.25739386,4870,6628,1758
Fiona_Scott,0.23712596,0.26700534,4871,6300,1429
Alexander_Richardson_(MP),0.23712139,0.27844991,4872,5938,1066
Thomas_Richards_(Welsh_politician),0.23707974,0.30478923,4873,5213,340
Gabrielle_Harrison,0.23706660,0.27328065,4874,6098,1224
Clem_Newton-Brown,0.23702839,0.27844982,4875,5939,1064
Kingdom_of_England,0.23701219,0.50291439,4876,2527,-2349
Peter_Nagle,0.23700954,0.28446549,4877,5745,868
Clifford_Blackburn_Edgar,0.23700200,0.25895521,4878,6575,1697
Operation_Astute,0.23699869,0.36603266,4879,3993,-886
Herbert_Henniker-Heaton,0.23699553,0.28172306,4880,5836,956
Gerard_Vaughan_(Australian_politician),0.23697969,0.27004906,4881,6203,1322
"Katharine_Stewart-Murray,_Duchess_of_Atholl",0.23692076,0.25778742,4882,6614,1732
"Summerville,_Georgia",0.23689571,0.31314345,4883,5004,121
Consolidated_city-county,0.23688973,0.61940893,4884,1858,-3026
Arnold_Weinholt_Hodson,0.23687792,0.28172306,4885,5837,952
Neil_Bennett_(politician),0.23686281,0.27038676,4886,6189,1303
William_Wilson_(Westhoughton_MP),0.23682980,0.29790490,4887,5379,492
Heathrow_Airport,0.23682405,0.91429995,4888,1108,-3780
London_Ambulance_Service,0.23682405,0.91429995,4889,1112,-3777
Luton_Airport,0.23682405,0.91429995,4890,1113,-3777
Leslie_Hore-Belisha,0.23682358,0.26612777,4891,6346,1455
Baron_Belstead,0.23681772,0.26393554,4892,6399,1507
"Harry_Snell,_1st_Baron_Snell",0.23680338,0.29245600,4893,5525,632
Electoral_district_of_Sunnybank,0.23680124,0.32271171,4894,4792,-102
Pegasus,0.23674639,0.40812372,4895,3452,-1443
"Henry_Brassey,_1st_Baron_Brassey_of_Apethorpe",0.23673615,0.26192537,4896,6465,1569
Electoral_district_of_Benambra,0.23665376,0.33459255,4897,4546,-351
"Armstrong_County,_Pennsylvania",0.23663964,0.31848422,4898,4887,-11
Verney_Baronets,0.23663496,0.25774361,4899,6617,1718
"King_of_Prussia,_Pennsylvania",0.23662143,0.30316558,4900,5247,347
Seymour_Cocks,0.23660654,0.26301052,4901,6433,1532
M._J._Nolan,0.23658301,0.32381381,4902,4770,-132
Thomas_Wayman,0.23655973,0.26560060,4903,6361,1458
Ben_Smith_(Labour_politician),0.23653287,0.31404555,4904,4981,77
Edward_John_(British_politician),0.23650041,0.27176865,4905,6143,1238
List_of_Arkansas_townships,0.23649601,0.54691314,4906,2241,-2665
Jack_Jones_(Rotherham_MP),0.23649496,0.28959202,4907,5601,694
Minister_of_Finance_(Northern_Ireland),0.23643151,0.27820083,4908,5948,1040
Daniel_Somerville,0.23642897,0.28629447,4909,5695,786
Noel_Buxton,0.23642713,0.26644120,4910,6337,1427
Hector_Hughes,0.23642148,0.27146653,4911,6152,1241
Aleksandar_Šapić,0.23641135,0.34722074,4912,4316,-596
"Merrylands,_New_South_Wales",0.23640920,0.34241330,4913,4400,-513
Tim_Crakanthorp,0.23640821,0.38368771,4914,3741,-1173
Order_of_Saint_Vladimir,0.23638020,0.51508694,4915,2431,-2484
Michael_Francis_Ward,0.23636875,0.28106160,4916,5852,936
Electoral_district_of_Narracan,0.23628298,0.35291575,4917,4204,-713
Peter_Burke_(politician),0.23626705,0.27496781,4918,6061,1143
"Pike_County,_Pennsylvania",0.23626118,0.31818246,4919,4891,-28
John_Faulkner,0.23625269,0.27224902,4920,6128,1208
Baron_Elton,0.23623252,0.25655426,4921,6662,1741
"Prince_Edward,_Duke_of_Kent",0.23622951,1.02347747,4922,950,-3972
"Sir_Charles_Seely,_2nd_Baronet",0.23622420,0.26677069,4923,6308,1385
New_Orleans_City_Council,0.23620869,0.34998165,4924,4264,-660
"Charles_Cornwallis,_1st_Marquess_Cornwallis",0.23619789,0.38126364,4925,3782,-1143
Civil_Lord_of_the_Admiralty,0.23613001,0.28755839,4926,5660,734
Greg_Warren_(politician),0.23612637,0.30695267,4927,5157,230
Walter_Campbell_(judge),0.23612366,0.38679088,4928,3699,-1229
Maureen_Mooney,0.23611330,0.27212174,4929,6131,1202
Martin_Tenni,0.23608624,0.28545448,4930,5718,788
Electoral_district_of_Brighton,0.23608552,0.36152635,4931,4080,-851
Victor_Perton,0.23607160,0.27136998,4932,6157,1225
"Concordville,_Pennsylvania",0.23605520,0.29400066,4933,5489,556
1932_Irish_general_election,0.23603910,0.34342271,4934,4387,-547
City_of_Hurstville,0.23603325,0.43842564,4935,3069,-1866
Telephone_numbers_in_Spain,0.23603201,0.84062835,4936,1237,-3699
Stuart_Russell_(politician),0.23602374,0.26954528,4937,6224,1287
Southern_New_Hampshire_University,0.23596437,0.33728404,4938,4485,-453
Hendon,0.23596268,0.32437161,4939,4757,-182
Phil_Gude,0.23595636,0.31387358,4940,4989,49
Ivor_Gwynne,0.23594185,0.37671451,4941,3848,-1093
Percy_Dean,0.23593172,0.27909147,4942,5911,969
"Evelyn_Cecil,_1st_Baron_Rockley",0.23590077,0.28587545,4943,5709,766
George_Bryant_Britton,0.23589697,0.26970822,4944,6213,1269
Central_Time_Zone_(Americas),0.23587003,0.61559236,4945,1882,-3063
Karen_Overington,0.23585906,0.26928153,4946,6228,1282
Crawford_Greene,0.23582477,0.27893297,4947,5917,970
Bill_Prest,0.23581647,0.26972426,4948,6211,1263
Hubert_Carr-Gomm,0.23579247,0.34433442,4949,4365,-584
John_Tinné,0.23577680,0.26738303,4950,6285,1335
