node,entropy_weighted,unweighted,rank_weighted,rank_unweighted,rank_shift
Judaean_Mountains,0.31232943,0.47723543,1019,1477,458
Battle_of_Benevento,0.31218901,0.68415627,1020,866,-154
Battle_of_Pusan_Perimeter,0.31169011,0.79433238,1021,698,-323
Callao,0.31159754,0.50193869,1022,1382,360
Jolo,0.31142591,0.49127363,1023,1422,399
Najaf,0.31135955,0.63212412,1024,999,-25
1959_Tibetan_uprising,0.31094470,0.70396280,1025,828,-197
Siege_of_Dongrae,0.31092662,0.84910346,1026,644,-382
Nepalese_Civil_War,0.31071238,0.71299888,1027,818,-209
Operation_Commando_(1951),0.31053189,0.82833875,1028,657,-371
Middle_Eastern_theatre_of_World_War_I,0.31040007,0.55195024,1029,1200,171
Zurich_Airport,0.30994167,0.65587528,1030,914,-116
Queens,0.30984447,0.43971042,1031,1667,636
Chongqing,0.30968998,0.61150516,1032,1028,-4
Lebanese_Civil_War,0.30967674,0.76819691,1033,724,-309
Tehran_Province,0.30962138,0.49866819,1034,1398,364
Stafford_County,0.30951703,0.48528233,1035,1455,420
Gilbert_Islands,0.30940829,0.47058013,1036,1512,476
Kingdom_of_the_Netherlands,0.30891753,0.82122270,1037,664,-373
Battle_of_Kapyong,0.30875429,0.83735181,1038,652,-386
Operation_Killer,0.30875429,0.83735181,1039,653,-386
"Williamsburg,_Virginia",0.30853048,0.49828434,1040,1399,359
Amhara_Region,0.30846832,0.45729389,1041,1580,539
German_language,0.30827730,1.05019306,1042,512,-530
Gangwon_Province_(South_Korea),0.30801826,0.78309119,1043,713,-330
Long_War_(1591%20131606),0.30801267,0.50603992,1044,1366,322
Chorwon_County,0.30792741,0.74682599,1045,756,-289
"Terre_Haute,_Indiana",0.30769369,0.45896709,1046,1571,525
LiveJournal,0.30762576,0.57991956,1047,1124,77
Lima,0.30759860,0.53104702,1048,1274,226
South_African_Republic,0.30686648,0.49382294,1049,1416,367
Battle_of_Lake_George,0.30673390,0.53043136,1050,1277,227
Ardennes,0.30658724,0.50844517,1051,1359,308
Malay_Peninsula,0.30612215,0.60933806,1052,1036,-16
"Clarke_County,_Virginia",0.30608930,0.52885862,1053,1295,242
"Jefferson_County,_Tennessee",0.30608930,0.52885862,1054,1296,242
Confederate_Arizona,0.30580223,0.51361828,1055,1349,294
Charleston_International_Airport,0.30579050,0.54856388,1056,1215,159
"St._Augustine,_Florida",0.30568603,0.44711896,1057,1621,564
"Washington_County,_Arkansas",0.30561490,0.52687796,1058,1301,243
North_Maluku,0.30543526,0.44080906,1059,1662,603
Vietnamese_border_raids_in_Thailand,0.30538209,0.76979453,1060,723,-337
Svalbard,0.30519037,0.60651768,1061,1043,-18
Burma_Campaign,0.30517757,0.56099329,1062,1168,106
Nasiriyah,0.30491895,0.55869138,1063,1182,119
wordnet_consumer_goods_103093574,0.30485047,1.50855320,1064,338,-726
Four_days_of_Naples,0.30471438,0.66203626,1065,902,-163
McCarran_International_Airport,0.30444354,0.59884107,1066,1061,-5
2004_Haitian_coup_d%27%C3%A9tat,0.30430476,0.71091121,1067,822,-245
Dublin_Airport,0.30408709,0.58398061,1068,1117,49
Guangzhou_Baiyun_International_Airport,0.30407667,0.61126550,1069,1030,-39
European_theatre_of_World_War_I,0.30353720,0.60325194,1070,1054,-16
Battle_of_the_Scheldt,0.30316079,0.65225284,1071,928,-143
"Alexandria,_Virginia",0.30303489,0.45929923,1072,1567,495
Manila_Bay,0.30288338,0.46872730,1073,1523,450
Honolulu_International_Airport,0.30283497,0.51717003,1074,1338,264
"Warren_County,_Virginia",0.30265032,0.51629819,1075,1343,268
Imphal,0.30250842,0.51441023,1076,1346,270
Munster,0.30223003,0.45326007,1077,1592,515
Makati,0.30216032,0.58230947,1078,1120,42
Tampa_International_Airport,0.30211311,0.57208752,1079,1141,62
"Southeast_Region,_Brazil",0.30209330,0.56319951,1080,1164,84
Maluku_Islands,0.30163681,0.50482024,1081,1376,295
Balkh_Province,0.30158069,0.46607125,1082,1532,450
"Curry_County,_Oregon",0.30140336,0.40084017,1083,1917,834
Kingdom_of_Bavaria,0.30129649,0.58863347,1084,1109,25
War_in_Somalia_(2006%201309),0.30128767,0.69918485,1085,835,-250
Operation_Jungle,0.30121050,0.67761161,1086,878,-208
Michel_Foucault,0.30118991,0.38544269,1087,2040,953
Irish_Sea,0.30111012,0.47021607,1088,1514,426
Battle_of_Chora,0.30110787,0.76298793,1089,730,-359
Lahore,0.30107723,0.55064937,1090,1204,114
Transvaal,0.30093763,0.45159405,1091,1601,510
New_Mexico_Territory,0.30092538,0.49935799,1092,1395,303
Western_Sahara_conflict,0.30091605,0.69466255,1093,850,-243
Suriname,0.30085573,0.69520945,1094,849,-245
Western_Cape,0.30080842,0.41850087,1095,1811,716
Southern_Africa,0.30051362,0.47438479,1096,1489,393
Riyadh,0.30051133,0.57963724,1097,1125,28
Chilo%C3%A9_Island,0.30047650,0.45993186,1098,1565,467
Operation_Astute,0.30029562,0.80130349,1099,686,-413
"Greene_County,_Tennessee",0.29935971,0.48303104,1100,1461,361
Mount_Hermon,0.29933326,0.47948347,1101,1470,369
"Bartow_County,_Georgia",0.29912251,0.48204071,1102,1464,362
Kassel,0.29906970,0.47546707,1103,1482,379
Tirana,0.29864716,0.53450210,1104,1262,158
Kurram_Valley,0.29857809,0.71121895,1105,821,-284
Arunachal_Pradesh,0.29840405,0.60641220,1106,1044,-62
Boxer_Rebellion,0.29826965,0.65216341,1107,929,-178
"Great_Falls,_South_Carolina",0.29815410,0.46951791,1108,1518,410
Prague_V%C3%A1clav_Havel_Airport,0.29815066,0.61064078,1109,1031,-78
Aisne_(river),0.29802031,0.54048788,1110,1239,129
Takur_Ghar,0.29784234,0.70299033,1111,830,-281
Copenhagen_Airport,0.29755166,0.61031324,1112,1033,-79
Thai%2013Laotian_Border_War,0.29744291,0.76400079,1113,727,-386
Springfield_(Missouri),0.29729565,0.50602735,1114,1367,253
"Jefferson_County,_Texas",0.29705044,0.50280911,1115,1380,265
Operation_Lion%27s_Leap,0.29698989,0.71790962,1116,806,-310
Operation_Simoom,0.29698989,0.71790962,1117,807,-310
Battle_of_Imjin_River_(1592),0.29694557,0.82352773,1118,662,-456
Siege_of_Jinju_(1593),0.29694557,0.82352773,1119,663,-456
Punta_Cana_International_Airport,0.29688594,0.59009312,1120,1107,-13
Battle_of_Hong_Kong,0.29687323,0.46472506,1121,1544,423
Greensboro,0.29654409,0.50029295,1122,1388,266
Mazar-e_Sharif,0.29637549,0.46933456,1123,1520,397
Jacques_Derrida,0.29613649,0.37444695,1124,2112,988
Battle_of_Timor,0.29603012,0.66530425,1125,898,-227
Lake_Huron,0.29585411,0.45630552,1126,1585,459
Commonwealth_of_the_Philippines,0.29583023,0.46999425,1127,1515,388
Guatemalan_Civil_War,0.29577521,0.65392045,1128,921,-207
Nepal,0.29574500,0.79071972,1129,702,-427
East_Frisia,0.29566964,0.41950813,1130,1804,674
Brussels_Airport,0.29534201,0.59388145,1131,1095,-36
Mississippi_Territory,0.29528332,0.45714627,1132,1582,450
Arizona_Territory,0.29528332,0.45714627,1133,1583,450
Siege_of_Jadotville,0.29458137,0.69436375,1134,851,-283
Operation_Falcon_Summit,0.29457307,0.71064140,1135,823,-312
Rhenen,0.29452359,0.42406602,1136,1765,629
Tao_Lin,0.29427125,0.36894724,1137,2146,1009
Nobel_Prize_in_Literature,0.29400482,0.43552205,1138,1680,542
Portuguese_language,0.29391358,1.11001661,1139,481,-658
North_Kivu,0.29385249,0.47796804,1140,1476,336
Kingdom_of_Egypt,0.29359983,0.46007425,1141,1560,419
Peshawar_District,0.29351522,0.42065884,1142,1797,655
"Bergen_County,_New_Jersey",0.29338416,0.42969918,1143,1747,604
Pulitzer_Prize,0.29333115,0.43522871,1144,1684,540
Siberian_Intervention,0.29300865,0.54122593,1145,1234,89
Salvadoran_Civil_War,0.29296385,0.71638974,1146,811,-335
H%C4%ABt,0.29273344,0.65682107,1147,911,-236
New_Britain_campaign,0.29219338,0.59183118,1148,1100,-48
Soviet_war_in_Afghanistan,0.29211283,0.75747308,1149,737,-412
"Eastern_Province,_Saudi_Arabia",0.29202602,0.47505532,1150,1485,335
"Lenoir_County,_North_Carolina",0.29156659,0.46000810,1151,1563,412
Pskov_Oblast,0.29152674,0.39405586,1152,1979,827
Syria%2013Lebanon_Campaign,0.29151283,0.46334152,1153,1546,393
Bordeaux,0.29147384,0.55222212,1154,1199,45
"York_County,_Virginia",0.29145239,0.49369909,1155,1417,262
Northland_Region,0.29121732,0.40823224,1156,1849,693
wordnet_electronics_106099269,0.29116242,1.23273930,1157,423,-734
San_Francisco_International_Airport,0.29105351,0.58738228,1158,1110,-48
Chadian%2013Libyan_conflict,0.29104365,0.66525382,1159,899,-260
War_of_the_Lombards,0.29096191,0.50726143,1160,1360,200
"Omaha,_Nebraska",0.29059173,0.41978812,1161,1801,640
"Redwood_County,_Minnesota",0.29055946,0.40377124,1162,1867,705
Battle_of_Albert_(1916),0.29045172,0.61212322,1163,1027,-136
Hunan,0.29041290,0.40218210,1164,1914,750
"Craven_County,_North_Carolina",0.29035689,0.48526507,1165,1456,291
Cagayan_de_Oro,0.29029637,0.56478781,1166,1158,-8
"Malalag,_Davao_del_Sur",0.29029637,0.56478781,1167,1159,-8
United_Kingdom_of_the_Netherlands,0.29027872,0.57475345,1168,1137,-31
Vichy_France,0.29005649,0.45799839,1169,1573,404
Ruhr,0.29004440,0.41063176,1170,1839,669
Blockade_of_Germany,0.28998657,0.64181961,1171,979,-192
Western_Sahara,0.28962481,0.60946962,1172,1035,-137
Tet_Offensive,0.28942652,0.72626113,1173,791,-382
Vienna_International_Airport,0.28906281,0.59162907,1174,1101,-73
Grodno,0.28887349,0.47224868,1175,1496,321
Battle_of_Salsu,0.28883339,0.81366281,1176,674,-502
Battle_of_the_Mediterranean,0.28882840,0.56765970,1177,1153,-24
Honduras,0.28875863,0.64996553,1178,935,-243
Zambia,0.28865402,0.63805595,1179,984,-195
Panjshir_Province,0.28864255,0.38361309,1180,2048,868
"Madison_County,_Kentucky",0.28859494,0.44438684,1181,1645,464
Kingdom_of_Portugal,0.28835917,0.43294875,1182,1693,511
"Montgomery_County,_Pennsylvania",0.28818498,0.41063246,1183,1838,655
"Nevada_County,_Arkansas",0.28811351,0.48412234,1184,1459,275
"Beaufort_County,_South_Carolina",0.28811240,0.46602518,1185,1533,348
"Virginia_Beach,_Virginia",0.28809864,0.38812985,1186,2019,833
Cherbourg-Octeville,0.28799125,0.40985091,1187,1842,655
Khabarovsk_Novy_Airport,0.28693480,0.54671447,1188,1218,30
Laotian_Civil_War,0.28687540,0.69602134,1189,845,-344
Prevalje,0.28683298,0.37263831,1190,2126,936
wordnet_fruit_113134947,0.28681840,0.92707071,1191,583,-608
"Brest,_Belarus",0.28678147,0.44155735,1192,1655,463
Battle_of_Hill_Eerie,0.28675445,0.65192680,1193,930,-263
Great_Lakes_region,0.28658237,0.40122419,1194,1916,722
"Mecklenburg_County,_North_Carolina",0.28657728,0.44356455,1195,1648,453
Gondar,0.28643118,0.46010561,1196,1559,363
Manchester%2013Boston_Regional_Airport,0.28638232,0.50095402,1197,1387,190
1814_campaign_in_France,0.28635840,0.51271869,1198,1350,152
"Rome,_New_York",0.28620088,0.41530046,1199,1821,622
Erfurt,0.28614168,0.40891806,1200,1846,646
Canary_Islands,0.28603730,0.43106920,1201,1739,538
"Davidson_County,_Tennessee",0.28596349,0.72778513,1202,786,-416
Action_of_29_June_1609,0.28578138,0.61940264,1203,1019,-184
Norman_Manley_International_Airport,0.28574892,0.52408241,1204,1312,108
Vienne,0.28573398,0.42573639,1205,1761,556
"Adams_County,_Pennsylvania",0.28564202,0.41946773,1206,1806,600
Pulitzer_Prize_for_Fiction,0.28557002,0.42200072,1207,1792,585
Gatwick_Airport,0.28530574,0.52647456,1208,1303,95
Smolensk,0.28512068,0.43078496,1209,1742,533
Gaza,0.28498380,0.50695526,1210,1363,153
Gwangju_Mudeung_Baseball_Stadium,0.28497500,0.52566183,1211,1307,96
Battle_of_Triangle_Hill,0.28496375,0.75236965,1212,746,-466
Guinea-Bissau_War_of_Independence,0.28446012,0.62578747,1213,1011,-202
Suvarnabhumi_Airport,0.28436137,0.57877690,1214,1126,-88
Matur%C3%ADn,0.28416214,0.43955622,1215,1668,453
Operation_Southern_Watch,0.28411985,0.67719901,1216,879,-337
Guyana,0.28391317,0.53040030,1217,1278,61
Operation_Hoover,0.28380712,0.68250972,1218,871,-347
Visayas,0.28378931,0.43334622,1219,1691,472
Second_French_Empire,0.28376868,0.50413680,1220,1377,157
War_of_the_Third_Coalition,0.28374700,0.46518634,1221,1541,320
Battle_of_the_Hook,0.28358847,0.73456687,1222,778,-444
"Concepci%C3%B3n,_Chile",0.28355830,0.39000870,1223,2005,782
Central_African_Republic,0.28352182,0.47901049,1224,1472,248
"Nottoway_County,_Virginia",0.28345591,0.44720274,1225,1620,395
Palacio_Vistalegre,0.28325250,0.45255530,1226,1597,371
"Cross_Anchor,_South_Carolina",0.28321151,0.38812985,1227,2018,791
Invasion_of_Normandy,0.28298369,0.57000965,1228,1148,-80
Cibao_International_Airport,0.28288871,0.43393047,1229,1688,459
Moscow_Oblast,0.28287005,0.37743296,1230,2088,858
Alexandria,0.28276895,0.47383881,1231,1491,260
Champagne_(historical_province),0.28270479,0.52811125,1232,1299,67
Aachen,0.28264020,0.43287380,1233,1694,461
Continental_Europe,0.28261428,0.51906639,1234,1335,101
Helsinki_Airport,0.28252842,0.56011643,1235,1172,-63
Jakarta,0.28241615,0.56075719,1236,1169,-67
Operation_Courageous,0.28220991,0.74558857,1237,758,-479
"UN_Offensive,_1950",0.28220991,0.74558857,1238,759,-479
Lhasa,0.28207180,0.53410577,1239,1263,24
wordnet_vehicle_104524313,0.28204843,1.39039708,1240,366,-874
Qu%E1%BA%BF_S%C6%A1n_District,0.28202682,0.46567022,1241,1537,296
Cotentin_Peninsula,0.28161219,0.43407948,1242,1687,445
Al_Muthanna_Province,0.28157536,0.56856095,1243,1152,-91
New_Delhi,0.28155844,0.59063360,1244,1104,-140
Alojz_Rebula,0.28154496,0.34967809,1245,2354,1109
Sharm_el-Sheikh_International_Airport,0.28149060,0.56325772,1246,1163,-83
Austria-Hungary,0.28137826,0.78717162,1247,705,-542
German_Samoa,0.28096967,0.55479780,1248,1193,-55
Barbary_Coast,0.28075499,0.42643164,1249,1757,508
Nagaland,0.28065316,0.43096574,1250,1740,490
Niagara-on-the-Lake,0.28064687,0.41011770,1251,1841,590
Walcheren,0.28063239,0.42947258,1252,1751,499
Balochistan_conflict,0.28053908,0.71355927,1253,816,-437
Shaba_II,0.28041790,0.63702698,1254,986,-268
Dhofar_Rebellion,0.28038823,0.68813340,1255,858,-397
Operation_Phantom_Phoenix,0.28030367,0.66713296,1256,895,-361
"Prince_George_County,_Virginia",0.28007441,0.46571552,1257,1536,279
"Corinth,_Mississippi",0.28002300,0.44102669,1258,1661,403
Erasmus_Prize,0.27995643,0.47132877,1259,1508,249
Minorca,0.27992797,0.36867272,1260,2148,888
"Providence,_Rhode_Island",0.27991501,0.48502580,1261,1457,196
"Manassas,_Virginia",0.27984990,0.48316375,1262,1460,198
Barents_Sea,0.27975798,0.45259453,1263,1595,332
Krasnodar_International_Airport,0.27971650,0.52425645,1264,1311,47
Soviet_westward_offensive_of_1918%201319,0.27969294,0.50377525,1265,1378,113
Capture_of_Nam_%C4%90%E1%BB%8Bnh_(1883),0.27963090,0.69566512,1266,846,-420
Anglo-Iraqi_War,0.27950352,0.47283712,1267,1495,228
Singapore_Changi_Airport,0.27945032,0.51876916,1268,1336,68
Kohima,0.27942650,0.43140639,1269,1702,433
"Baldwin_County,_Alabama",0.27930369,0.43538236,1270,1681,411
Ben_Gurion_Airport,0.27924398,0.55468570,1271,1194,-77
Battle_on_the_Marchfeld,0.27906036,0.49141323,1272,1421,149
Ghazni_Province,0.27898025,0.58352033,1273,1118,-155
D%C3%BCsseldorf_Airport,0.27881819,0.54911231,1274,1214,-60
Cairo,0.27859211,0.44903911,1275,1610,335
Duisburg,0.27850609,0.42756223,1276,1756,480
"Sio,_Papua_New_Guinea",0.27841512,0.47307939,1277,1494,217
Cocos_(Keeling)_Islands,0.27835265,0.36353675,1278,2197,919
Phoenix_Sky_Harbor_International_Airport,0.27801068,0.52593414,1279,1306,27
Copenhagen,0.27784107,0.39099750,1280,2001,721
University_of_Michigan,0.27782428,0.39289939,1281,1984,703
Early_modern_France,0.27777623,0.37442215,1282,2113,831
Benjamin_Fondane,0.27774157,0.33221453,1283,2488,1205
Heraklion_International_Airport,0.27763774,0.55409121,1284,1197,-87
wordnet_rice_107804323,0.27714821,1.01849282,1285,527,-758
"Avoyelles_Parish,_Louisiana",0.27710518,0.44554737,1286,1628,342
Otumba_de_G%C3%B3mez_Far%C3%ADas,0.27681310,0.41732330,1287,1813,526
Battle_of_Madagascar,0.27675997,0.37761113,1288,2086,798
Cap_Bon,0.27663770,0.43167043,1289,1701,412
%C5%81%C3%B3d%C5%BA,0.27645507,0.36324614,1290,2200,910
Burma_Campaign_1944,0.27627462,0.48139737,1291,1466,175
Latvian_War_of_Independence,0.27613354,0.52841229,1292,1298,6
Johnson_South_Reef_Skirmish,0.27611548,0.68600205,1293,862,-431
Sino-Vietnamese_War,0.27611548,0.68600205,1294,863,-431
Battle_of_France,0.27604522,0.53812944,1295,1248,-47
Mississippi_River,0.27600977,0.38606088,1296,2037,741
World_Fantasy_Award,0.27549253,0.40671846,1297,1855,558
Malpensa_Airport,0.27537448,0.54336927,1298,1226,-72
Hurghada_International_Airport,0.27536481,0.54230117,1299,1231,-68
Operation_Achilles,0.27523855,0.56947815,1300,1149,-151
British_Isles,0.27515876,0.44308214,1301,1649,348
London_Heathrow_Airport,0.27509826,0.52625636,1302,1304,2
Swiss_peasant_war_of_1653,0.27496613,0.46029342,1303,1558,255
"Murfreesboro,_Tennessee",0.27487144,0.45308689,1304,1593,289
Seattle%2013Tacoma_International_Airport,0.27482704,0.53320254,1305,1266,-39
Electorate_of_the_Palatinate,0.27450029,0.37288922,1306,2124,818
Paracel_Islands,0.27448718,0.55128892,1307,1202,-105
Indochina,0.27446711,0.56348259,1308,1162,-146
Papua_conflict,0.27415918,0.55535075,1309,1190,-119
Jack_Kerouac,0.27407711,0.32617900,1310,2543,1233
Nagorno-Karabakh_War,0.27405242,0.35198340,1311,2338,1027
Aitape,0.27404820,0.42084776,1312,1796,484
"Nicholas_County,_West_Virginia",0.27400942,0.44466781,1313,1642,329
"Berkeley_County,_West_Virginia",0.27400942,0.44466781,1314,1643,329
Berlin_Regional_Airport,0.27396072,0.47151984,1315,1500,185
Berlin_Tempelhof_Airport,0.27396072,0.47151984,1316,1501,185
Deutschlandhalle,0.27396072,0.47151984,1317,1502,185
Friedrich-Ludwig-Jahn-Sportpark,0.27396072,0.47151984,1318,1503,185
Stadion_An_der_Alten_F%C3%B6rsterei,0.27396072,0.47151984,1319,1504,185
Seattle,0.27387764,0.46360577,1320,1545,225
"Arkansas_County,_Arkansas",0.27386011,0.41631167,1321,1817,496
Fifth_Crusade,0.27384288,0.43876136,1322,1672,350
Uijeongbu,0.27380000,0.56713613,1323,1155,-168
Second_Battle_of_Artois,0.27362894,0.58601334,1324,1114,-210
Antwerp,0.27353139,0.46703801,1325,1526,201
Marinduque,0.27337710,0.53673413,1326,1250,-76
War_of_the_First_Coalition,0.27336035,0.47894397,1327,1473,146
Xinjiang,0.27334100,0.43654047,1328,1678,350
Osaka,0.27285147,0.34226823,1329,2399,1070
Battle_for_Czech_Radio,0.27277830,0.51943274,1330,1332,2
Northern_Australia,0.27267573,0.48977548,1331,1430,99
"Pechenga_(urban-type_settlement),_Murmansk_Oblast",0.27263093,0.43195153,1332,1699,367
Nordland,0.27258842,0.35726313,1333,2265,932
Utah,0.27212111,0.39476117,1334,1975,641
"Christian_County,_Missouri",0.27210482,0.43719498,1335,1676,341
wordnet_apparel_102728440,0.27207380,1.04837509,1336,514,-822
Bhutan,0.27190059,0.57298685,1337,1139,-198
Republic_of_the_Congo,0.27189014,0.46041003,1338,1557,219
Siege_of_Sangin,0.27169099,0.54265759,1339,1229,-110
Santiago_de_los_Caballeros,0.27168458,0.42878885,1340,1753,413
"Plattsburgh_(city),_New_York",0.27167873,0.37579430,1341,2108,767
London_Transport_Museum,0.27167137,0.44969686,1342,1608,266
Drago_Jan%C4%8Dar,0.27152794,0.33424777,1343,2466,1123
Tokyo_(prefecture),0.27149303,0.51250350,1344,1352,8
Wallachia,0.27148335,0.45984071,1345,1566,221
Chattanooga,0.27140279,0.44466781,1346,1644,298
Freiburg,0.27139199,0.34908195,1347,2360,1013
"Lacolle,_Quebec",0.27136955,0.41395934,1348,1829,481
South_Georgia_Island,0.27134034,0.37208495,1349,2130,781
Netherlands_New_Guinea,0.27106934,0.49613741,1350,1408,58
Northern_Mariana_Islands,0.27098948,0.39907960,1351,1945,594
Immanuel_Kant,0.27096460,0.33765837,1352,2428,1076
"New_Bern,_North_Carolina",0.27092002,0.44042846,1353,1663,310
Bohol,0.27084011,0.42782097,1354,1755,401
Russo-Georgian_war,0.27061882,0.51914167,1355,1333,-22
Indonesian_invasion_of_East_Timor,0.27037980,0.72590140,1356,792,-564
Badghis_Province,0.26989317,0.57534364,1357,1136,-221
The_Bronx,0.26989041,0.39263569,1358,1986,628
Srebrenica,0.26961271,0.44899645,1359,1611,252
First_Quarter_Storm,0.26938725,0.58603980,1360,1112,-248
2006_Ramadan_Offensive,0.26933675,0.62983575,1361,1002,-359
Batavian_Republic,0.26922811,0.37833610,1362,2080,718
Operation_Vigilant_Sentinel,0.26921833,0.64503890,1363,941,-422
Par%C3%A1_(Brazil),0.26915912,0.45025310,1364,1603,239
Battle_of_Peiwar_Kotal,0.26893621,0.66025759,1365,907,-458
Bi%C3%AAn_H%C3%B2a,0.26883261,0.48639927,1366,1450,84
Cape_Helles,0.26877077,0.50195370,1367,1381,14
"Beaufort,_South_Carolina",0.26849005,0.41906468,1368,1810,442
Passendale,0.26786553,0.42990985,1369,1744,375
Sikkim,0.26783771,0.51512976,1370,1345,-25
British_Somaliland,0.26780206,0.39308671,1371,1983,612
County_Cork,0.26779723,0.38548654,1372,2039,667
Battle_of_Takur_Ghar,0.26760446,0.65057686,1373,934,-439
Troms,0.26739772,0.35194626,1374,2340,966
Cavite_City,0.26736252,0.34339942,1375,2391,1016
Caucasus_Campaign,0.26726052,0.42898925,1376,1752,376
Toulouse,0.26710085,0.53450996,1377,1261,-116
El_Dorado_International_Airport,0.26706500,0.45632537,1378,1584,206
"Cumberland_County,_Virginia",0.26671683,0.41918783,1379,1808,429
Battle_of_Ahmed_Khel,0.26669509,0.65174695,1380,932,-448
Battle_of_Old_Baldy,0.26666367,0.68372295,1381,869,-512
Battle_of_Koronowo,0.26665300,0.47148882,1382,1506,124
Aceh_Sultanate,0.26660318,0.45754764,1383,1578,195
Battle_of_Baku,0.26658353,0.45421463,1384,1589,205
"White_Plains,_New_York",0.26649055,0.36096683,1385,2235,850
Monagas,0.26643406,0.39980912,1386,1934,548
Battle_of_Megiddo_(1918),0.26629519,0.57150432,1387,1144,-243
Santa_Cruz_de_Tenerife,0.26613281,0.39895138,1388,1956,568
Tunisia_Campaign,0.26602715,0.50304212,1389,1379,-10
Portuguese_Mozambique,0.26568469,0.53524818,1390,1257,-133
Slovak_invasion_of_Poland_(1939),0.26537982,0.53864666,1391,1245,-146
Cabe%C3%A7a_do_Cachorro,0.26532290,0.83216094,1392,654,-738
Al-Faw,0.26528569,0.55962497,1393,1174,-219
Gaeta,0.26496802,0.37659350,1394,2105,711
Seongju_County,0.26470248,0.46721482,1395,1525,130
Phuket_International_Airport,0.26464724,0.50147370,1396,1385,-11
Hukbalahap_Rebellion,0.26453735,0.52103953,1397,1327,-70
Burundi,0.26451863,0.40887536,1398,1847,449
Battle_of_Dezful,0.26393940,0.64288374,1399,947,-452
Battle_of_Mehran,0.26393940,0.64288374,1400,948,-452
Battle_of_the_Marshes,0.26393940,0.64288374,1401,949,-452
First_Battle_of_al-Faw,0.26393940,0.64288374,1402,950,-452
Liberation_of_Khorramshahr,0.26393940,0.64288374,1403,951,-452
Operation_Badr_(1985),0.26393940,0.64288374,1404,952,-452
Operation_Before_the_Dawn,0.26393940,0.64288374,1405,953,-452
Operation_Dawn-4,0.26393940,0.64288374,1406,954,-452
Operation_Dawn_(1983),0.26393940,0.64288374,1407,955,-452
Operation_Dawn_2,0.26393940,0.64288374,1408,956,-452
Operation_Dawn_3,0.26393940,0.64288374,1409,957,-452
Operation_Dawn_5,0.26393940,0.64288374,1410,958,-452
Operation_Dawn_6,0.26393940,0.64288374,1411,959,-452
Operation_Dawn_8,0.26393940,0.64288374,1412,960,-452
Operation_Jerusalem,0.26393940,0.64288374,1413,961,-452
Operation_Jerusalem_Way,0.26393940,0.64288374,1414,962,-452
Operation_Kaman_99,0.26393940,0.64288374,1415,963,-452
Operation_Karbala-4,0.26393940,0.64288374,1416,964,-452
Operation_Karbala-5,0.26393940,0.64288374,1417,965,-452
Operation_Karbala-6,0.26393940,0.64288374,1418,966,-452
Operation_Karbala_10,0.26393940,0.64288374,1419,967,-452
Operation_Kheibar,0.26393940,0.64288374,1420,968,-452
Operation_Mersad,0.26393940,0.64288374,1421,969,-452
Operation_Nasr_4,0.26393940,0.64288374,1422,970,-452
Operation_Ramadan,0.26393940,0.64288374,1423,971,-452
Operation_Samen-ol-A%27emeh,0.26393940,0.64288374,1424,972,-452
Operation_Undeniable_Victory,0.26393940,0.64288374,1425,973,-452
Operation_Zafar_7,0.26393940,0.64288374,1426,974,-452
Second_Battle_of_al-Faw,0.26393940,0.64288374,1427,975,-452
Siege_of_Abadan,0.26393940,0.64288374,1428,976,-452
%C4%90%E1%BB%93ng_Nai_Province,0.26391926,0.43370686,1429,1690,261
T%C3%A2y_Ninh_Province,0.26385219,0.43747018,1430,1675,245
"Stanley,_Falkland_Islands",0.26383677,0.40941523,1431,1845,414
State_of_East_Indonesia,0.26372372,0.45400795,1432,1590,158
wordnet_iron_ore_114923458,0.26366406,0.79866813,1433,688,-745
"James_City_County,_Virginia",0.26363505,0.39909371,1434,1944,510
Korean_Demilitarized_Zone,0.26346434,0.45998078,1435,1564,129
Swedish_Pomerania,0.26343826,0.36662474,1436,2169,733
Invasion_of_Grenada,0.26339785,0.54582485,1437,1221,-216
"Camden_County,_North_Carolina",0.26336625,0.40971939,1438,1843,405
Princeton_University,0.26335758,0.37250805,1439,2128,689
Vitoria-Gasteiz,0.26331202,0.44237324,1440,1652,212
Operation_Rolling_Thunder,0.26320973,0.57242842,1441,1140,-301
Jerusalem_District,0.26308455,0.42187642,1442,1794,352
Husayn_ibn_Ali,0.26308330,0.29787222,1443,2933,1490
Hadith,0.26303274,0.46929899,1444,1521,77
Operation_Pickaxe-Handle,0.26300670,0.49700794,1445,1403,-42
Washington_Territory,0.26299814,0.38889154,1446,2013,567
Wyoming_Territory,0.26299814,0.38889154,1447,2012,565
Tarakan_Island,0.26295062,0.43762189,1448,1674,226
Yunnan,0.26280978,0.44779460,1449,1615,166
Gilles_Deleuze,0.26277020,0.32770913,1450,2530,1080
Battle_of_Pentemili_beachhead,0.26250727,0.49993039,1451,1391,-60
Military_operations_during_the_Turkish_invasion_of_Cyprus,0.26250727,0.49993039,1452,1392,-60
Turkish_invasion_of_Cyprus,0.26250727,0.49993039,1453,1393,-60
Transnistria,0.26249770,0.51876101,1454,1337,-117
Richard_Rorty,0.26243401,0.33209719,1455,2491,1036
ISO_4217,0.26242900,0.73055524,1456,784,-672
Greenland_in_World_War_II,0.26228606,0.54802887,1457,1216,-241
Shusha,0.26227452,0.37377240,1458,2118,660
